Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
368,shoot,"shoot NW",1,1684,280,60,26,3,110,24,4,110,25,4
369,shoot,"shoot N",2,1686,280,60,26,3,110,24,4,110,25,4
370,shoot,"shoot N",3,1688,280,60,26,3,110,24,4,110,25,4
371,shoot,"shoot W",1,1690,280,60,26,3,110,24,4,110,25,4
372,shoot,"shoot NE",2,1692,280,60,26,3,110,24,4,110,25,4
373,shoot,"shoot N",3,1694,280,60,26,3,110,24,4,110,25,4
374,shoot,"shoot NW",1,1696,280,60,26,3,110,24,4,110,25,4
375,shoot,"shoot N",2,1698,280,60,26,3,110,24,4,110,25,4
376,shoot,"shoot N",3,1700,280,60,26,3,110,24,4,110,25,4
377,shoot,"shoot W",1,1702,280,60,26,3,110,24,4,110,25,4
378,shoot,"shoot NE",2,1704,280,60,26,3,110,24,4,110,25,4
379,shoot,"shoot N",3,1706,280,60,26,3,110,24,4,110,25,4
380,shoot,"shoot NW",1,1708,280,60,26,3,110,24,4,110,25,4
381,shoot,"shoot N",2,1710,280,60,26,3,110,24,4,110,25,4
382,shoot,"shoot N",3,1712,280,60,26,3,110,24,4,110,25,4
383,shoot,"shoot W",1,1714,280,60,26,3,110,24,4,110,25,4
384,shoot,"shoot NE",2,1716,280,60,26,3,110,24,4,110,25,4
385,shoot,"shoot N",3,1718,280,60,26,3,110,24,4,110,25,4
386,shoot,"shoot NW",1,1720,280,60,26,3,110,24,4,110,25,4
387,shoot,"shoot N",2,1722,280,60,26,3,110,24,4,110,25,4
388,shoot,"shoot N",3,1724,280,60,26,3,110,24,4,110,25,4
389,shoot,"shoot W",1,1726,280,60,26,3,110,24,4,110,25,4
390,shoot,"shoot NE",2,1728,280,60,26,3,110,24,4,110,25,4
391,shoot,"shoot N",3,1730,280,60,26,3,110,24,4,110,25,4
392,shoot,"shoot NW",1,1732,280,60,26,3,110,24,4,110,25,4
393,shoot,"shoot N",2,1734,280,60,26,3,110,24,4,110,25,4
394,shoot,"shoot N",3,1736,280,60,26,3,110,24,4,110,25,4
395,shoot,"shoot W",1,1738,280,60,26,3,110,24,4,110,25,4
396,shoot,"shoot NE",2,1740,280,60,26,3,110,24,4,110,25,4
397,shoot,"shoot N",3,1742,280,60,26,3,110,24,4,110,25,4
398,shoot,"shoot NW",1,1744,280,60,26,3,110,24,4,110,25,4
399,shoot,"shoot N",2,1746,280,60,26,3,110,24,4,110,25,4
400,shoot,"shoot N",3,1748,280,60,26,3,110,24,4,110,25,4
